ID,Time,Value_0,Mask_0,Value_1,Mask_1
41.0,146.27725694444445,41.719778,1.0,-87.753433,1.0
41.0,146.8325462962963,41.72456,1.0,-87.791089,1.0
41.0,146.84810185185185,41.732272,1.0,-87.797831,1.0
41.0,146.8914699074074,41.717518,1.0,-87.819581,1.0
41.0,146.8965625,41.719182,1.0,-87.798991,1.0
41.0,146.89725694444445,41.72456,1.0,-87.791089,1.0
41.0,147.9051851851852,41.719512,1.0,-87.782602,1.0
41.0,147.92019675925926,41.716484,1.0,-87.78248,1.0
41.0,147.9562615740741,41.730396,1.0,-87.79806,1.0
41.0,148.0875,41.72456,1.0,-87.791089,1.0
41.0,149.11952546296297,41.72456,1.0,-87.791089,1.0
41.0,153.09626157407408,41.72456,1.0,-87.791089,1.0
41.0,154.22168981481482,41.72456,1.0,-87.791089,1.0
41.0,155.10361111111112,41.729097,1.0,-87.7987,1.0
41.0,155.10393518518518,41.732614,1.0,-87.797944,1.0
41.0,155.14256944444443,41.72456,1.0,-87.791089,1.0
41.0,157.02591435185187,41.933939,1.0,-87.830415,1.0
41.0,157.19965277777777,41.72456,1.0,-87.791089,1.0
41.0,159.01165509259258,41.778836,1.0,-87.863125,1.0
41.0,159.06408564814816,41.72456,1.0,-87.791089,1.0
41.0,159.21508101851853,41.72456,1.0,-87.791089,1.0
41.0,159.6116203703704,41.729097,1.0,-87.7987,1.0
41.0,159.82873842592593,41.69928,1.0,-87.797248,1.0
41.0,159.9563425925926,41.72456,1.0,-87.791089,1.0
41.0,160.73197916666666,41.697302,1.0,-87.798142,1.0
41.0,162.19894675925926,41.72456,1.0,-87.791089,1.0
41.0,163.06875,41.730396,1.0,-87.79806,1.0
41.0,163.09437499999999,41.72456,1.0,-87.791089,1.0
41.0,164.20381944444446,41.72456,1.0,-87.791089,1.0
41.0,167.00634259259257,41.732646,1.0,-87.798343,1.0
41.0,167.00663194444445,41.735021,1.0,-87.79464,1.0
41.0,167.00677083333332,41.732614,1.0,-87.797944,1.0
41.0,167.00697916666667,41.732272,1.0,-87.797831,1.0
41.0,167.01328703703703,41.734513,1.0,-87.791089,1.0
41.0,167.0796527777778,41.732614,1.0,-87.797944,1.0
41.0,167.0849074074074,41.734513,1.0,-87.791089,1.0
41.0,167.8103125,41.724565,1.0,-87.792937,1.0
41.0,167.9329050925926,41.732968,1.0,-87.779204,1.0
41.0,167.93350694444445,41.731565,1.0,-87.779319,1.0
41.0,167.95194444444445,41.719182,1.0,-87.798991,1.0
41.0,167.9524537037037,41.72456,1.0,-87.791089,1.0
41.0,168.13023148148147,41.72456,1.0,-87.791089,1.0
41.0,171.02789351851854,41.732135,1.0,-87.797877,1.0
41.0,171.02829861111113,41.732614,1.0,-87.797944,1.0
41.0,171.02880787037034,41.72456,1.0,-87.791089,1.0
41.0,171.03144675925924,41.734513,1.0,-87.791089,1.0
41.0,171.2680787037037,41.72456,1.0,-87.791089,1.0
41.0,177.18417824074075,41.72456,1.0,-87.791089,1.0
41.0,181.2016087962963,41.724565,1.0,-87.792937,1.0
41.0,181.24253472222222,41.72456,1.0,-87.791089,1.0
41.0,182.6175115740741,41.724565,1.0,-87.792937,1.0
41.0,183.0403125,41.779102,1.0,-87.862976,1.0
41.0,183.041875,41.777841,1.0,-87.863975,1.0
41.0,183.16675925925927,41.72456,1.0,-87.791089,1.0
41.0,184.02442129629628,41.717518,1.0,-87.819581,1.0
41.0,184.68716435185183,41.72456,1.0,-87.791089,1.0
41.0,184.79510416666668,41.730396,1.0,-87.79806,1.0
41.0,185.19112268518518,41.72456,1.0,-87.791089,1.0
41.0,186.06652777777776,41.731387,1.0,-87.797848,1.0
41.0,186.21927083333333,41.72456,1.0,-87.791089,1.0
41.0,187.86099537037038,41.732272,1.0,-87.797831,1.0
41.0,187.86966435185184,41.730396,1.0,-87.79806,1.0
41.0,188.07938657407408,41.717518,1.0,-87.819581,1.0
41.0,188.08038194444444,41.718219,1.0,-87.816149,1.0
41.0,188.0876388888889,41.718871,1.0,-87.810965,1.0
41.0,188.93806712962964,41.728402,1.0,-87.79865,1.0
41.0,188.93887731481482,41.72456,1.0,-87.791089,1.0
41.0,189.08505787037038,41.72456,1.0,-87.791089,1.0
41.0,191.17050925925926,41.72456,1.0,-87.791089,1.0
41.0,191.96657407407406,41.732272,1.0,-87.797831,1.0
41.0,192.0067013888889,41.72456,1.0,-87.791089,1.0
41.0,192.91954861111114,41.717042,1.0,-87.782146,1.0
41.0,192.92055555555555,41.715929,1.0,-87.779815,1.0
42.0,103.1524537037037,41.871748,1.0,-87.87235,1.0
42.0,103.17694444444443,41.902075,1.0,-87.628156,1.0
42.0,103.26125,41.901921,1.0,-87.628228,1.0
42.0,103.97313657407408,41.871748,1.0,-87.87235,1.0
42.0,104.39425925925927,41.902075,1.0,-87.628156,1.0
42.0,110.14778935185184,41.871296,1.0,-87.834025,1.0
42.0,110.14886574074075,41.871748,1.0,-87.87235,1.0
42.0,110.21059027777778,41.902075,1.0,-87.628156,1.0
42.0,111.13297453703704,41.871748,1.0,-87.87235,1.0
42.0,112.24480324074074,41.902075,1.0,-87.628156,1.0
42.0,117.14925925925927,41.871748,1.0,-87.87235,1.0
42.0,117.17015046296297,41.903933,1.0,-87.628766,1.0
42.0,117.21890046296296,41.902171,1.0,-87.628141,1.0
42.0,118.38770833333332,41.882039,1.0,-87.62779,1.0
42.0,118.39042824074073,41.902075,1.0,-87.628156,1.0
42.0,118.43518518518518,41.871748,1.0,-87.87235,1.0
42.0,124.1416087962963,41.871748,1.0,-87.87235,1.0
42.0,124.15215277777777,41.901921,1.0,-87.628228,1.0
42.0,124.18261574074074,41.902075,1.0,-87.628156,1.0
42.0,126.17350694444444,41.871867,1.0,-87.833862,1.0
42.0,126.18418981481481,41.871748,1.0,-87.87235,1.0
42.0,126.40378472222223,41.86448,1.0,-87.844066,1.0
42.0,131.01947916666668,41.871748,1.0,-87.87235,1.0
42.0,131.04630787037038,41.901921,1.0,-87.628228,1.0
42.0,131.04774305555557,41.902075,1.0,-87.628156,1.0
42.0,131.78858796296296,41.887504,1.0,-87.804138,1.0
42.0,132.38577546296295,41.901921,1.0,-87.628228,1.0
42.0,132.38732638888888,41.902075,1.0,-87.628156,1.0
42.0,132.78631944444444,41.871867,1.0,-87.833862,1.0
42.0,132.79082175925927,41.871748,1.0,-87.87235,1.0
42.0,133.17885416666667,41.871748,1.0,-87.87235,1.0
42.0,133.40658564814814,41.871748,1.0,-87.87235,1.0
42.0,133.4087037037037,41.871867,1.0,-87.833862,1.0
42.0,138.1458912037037,41.871867,1.0,-87.833862,1.0
42.0,138.1470486111111,41.885154,1.0,-87.784538,1.0
42.0,138.16379629629628,41.901921,1.0,-87.628228,1.0
42.0,145.13767361111113,41.903555,1.0,-87.62867,1.0
42.0,145.14138888888888,41.901921,1.0,-87.628228,1.0
42.0,145.24270833333333,41.902075,1.0,-87.628156,1.0
42.0,145.40707175925925,41.871748,1.0,-87.87235,1.0
42.0,146.13447916666667,41.910621,1.0,-87.650331,1.0
42.0,146.37837962962962,41.88206,1.0,-87.62779,1.0
42.0,146.37918981481482,41.928226,1.0,-87.687613,1.0
42.0,146.38165509259258,41.893858,1.0,-87.637462,1.0
42.0,146.3833101851852,41.901921,1.0,-87.628228,1.0
42.0,146.38504629629628,41.902075,1.0,-87.628156,1.0
42.0,146.44583333333333,41.871748,1.0,-87.87235,1.0
42.0,146.44821759259258,41.875669,1.0,-87.804801,1.0
42.0,146.44967592592593,41.885154,1.0,-87.784538,1.0
42.0,146.65359953703702,41.871867,1.0,-87.833862,1.0
42.0,146.66331018518517,41.863823,1.0,-87.856417,1.0
42.0,146.93774305555556,41.871867,1.0,-87.833862,1.0
42.0,147.1781597222222,41.901921,1.0,-87.628228,1.0
42.0,147.1785763888889,41.901921,1.0,-87.628228,1.0
42.0,147.1834027777778,41.902075,1.0,-87.628156,1.0
42.0,147.19791666666666,41.903985,1.0,-87.629126,1.0
42.0,147.2092476851852,41.903908,1.0,-87.629099,1.0
42.0,147.27074074074073,41.902075,1.0,-87.628156,1.0
42.0,147.39600694444445,41.871748,1.0,-87.87235,1.0
42.0,147.7162037037037,41.871867,1.0,-87.833862,1.0
42.0,151.38354166666667,41.871748,1.0,-87.87235,1.0
42.0,151.3839236111111,41.885154,1.0,-87.784538,1.0
42.0,151.38449074074074,41.871867,1.0,-87.833862,1.0
42.0,153.1441898148148,41.871867,1.0,-87.833862,1.0
42.0,153.37822916666667,41.901221,1.0,-87.631303,1.0
42.0,153.37881944444445,41.901921,1.0,-87.628228,1.0
42.0,153.39637731481483,41.902075,1.0,-87.628156,1.0
42.0,153.77288194444444,41.863823,1.0,-87.856417,1.0
42.0,154.20278935185186,41.901921,1.0,-87.628228,1.0
42.0,154.20550925925926,41.903933,1.0,-87.628766,1.0
42.0,154.21552083333333,41.902075,1.0,-87.628156,1.0
42.0,154.4029050925926,41.871867,1.0,-87.833862,1.0
42.0,154.40337962962963,41.871867,1.0,-87.833862,1.0
42.0,156.7727199074074,41.871867,1.0,-87.833862,1.0
42.0,156.773125,41.864563,1.0,-87.833719,1.0
42.0,157.22025462962964,41.871748,1.0,-87.87235,1.0
42.0,157.2315625,41.895216,1.0,-87.631321,1.0
42.0,159.14185185185184,41.871748,1.0,-87.87235,1.0
42.0,159.39798611111112,41.896599,1.0,-87.632175,1.0
42.0,159.74399305555556,41.736321,1.0,-87.627083,1.0
42.0,159.74476851851853,41.737311,1.0,-87.626984,1.0
42.0,159.83934027777778,41.720254,1.0,-87.807168,1.0
42.0,160.04038194444445,41.899036,1.0,-87.621682,1.0
42.0,160.38376157407407,41.871867,1.0,-87.833862,1.0
42.0,160.6972800925926,41.871867,1.0,-87.833862,1.0
42.0,160.69932870370369,41.863823,1.0,-87.856417,1.0
42.0,161.17188657407408,41.903908,1.0,-87.629099,1.0
42.0,161.17628472222222,41.901921,1.0,-87.628228,1.0
42.0,167.8636111111111,41.899036,1.0,-87.621682,1.0
42.0,168.15528935185185,41.901921,1.0,-87.628228,1.0
42.0,168.25758101851852,41.902075,1.0,-87.628156,1.0
42.0,187.1370601851852,41.871748,1.0,-87.87235,1.0
42.0,188.09493055555558,41.899036,1.0,-87.621682,1.0
42.0,188.39230324074074,41.901921,1.0,-87.628228,1.0
42.0,188.3931828703704,41.902075,1.0,-87.628156,1.0
42.0,188.44351851851852,41.871748,1.0,-87.87235,1.0
42.0,188.4438773148148,41.871867,1.0,-87.833862,1.0
42.0,188.70504629629627,41.852433,1.0,-87.851393,1.0
42.0,188.73755787037035,41.864563,1.0,-87.833719,1.0
42.0,188.73841435185184,41.849677,1.0,-87.811911,1.0
42.0,189.1655902777778,41.903908,1.0,-87.629099,1.0
42.0,189.28480324074076,41.901921,1.0,-87.628228,1.0
42.0,189.33091435185187,41.902075,1.0,-87.628156,1.0
42.0,191.14600694444445,41.946269,1.0,-87.708845,1.0
42.0,191.22702546296296,41.928226,1.0,-87.687613,1.0
42.0,191.25428240740743,41.901921,1.0,-87.628228,1.0
42.0,191.2568865740741,41.902075,1.0,-87.628156,1.0
42.0,191.69041666666666,41.946269,1.0,-87.708845,1.0
42.0,192.07945601851853,41.946162,1.0,-87.708648,1.0
42.0,192.15891203703703,41.903933,1.0,-87.628766,1.0
42.0,192.21888888888887,41.902075,1.0,-87.628156,1.0
42.0,192.3437037037037,41.89366,1.0,-87.635717,1.0
42.0,192.36430555555555,41.893718,1.0,-87.635715,1.0
42.0,192.788125,41.929773,1.0,-87.68858,1.0
42.0,193.18202546296297,41.903908,1.0,-87.629099,1.0
42.0,193.18452546296297,41.903916,1.0,-87.629077,1.0
42.0,193.19681712962964,41.901921,1.0,-87.628228,1.0
42.0,193.39695601851852,41.928226,1.0,-87.687613,1.0
42.0,193.66952546296295,41.950883,1.0,-87.649416,1.0
42.0,193.73163194444444,41.964797,1.0,-87.657036,1.0
42.0,194.33937500000002,41.901921,1.0,-87.628228,1.0
42.0,194.3399537037037,41.902075,1.0,-87.628156,1.0
42.0,194.399375,41.896599,1.0,-87.632175,1.0
42.0,195.3678125,41.901921,1.0,-87.628228,1.0
42.0,195.36805555555554,41.902075,1.0,-87.628156,1.0
42.0,195.4371412037037,41.896599,1.0,-87.632175,1.0
42.0,195.44605324074075,41.946749,1.0,-87.710688,1.0
42.0,195.80909722222222,41.871748,1.0,-87.87235,1.0
42.0,195.84283564814814,41.897949,1.0,-87.623724,1.0
42.0,197.2372685185185,41.90306,1.0,-87.657616,1.0
42.0,208.1731597222222,41.903908,1.0,-87.629099,1.0
42.0,208.28638888888887,41.902075,1.0,-87.628156,1.0
42.0,208.91336805555557,41.934019,1.0,-87.637939,1.0
42.0,209.03082175925928,41.964408,1.0,-87.662248,1.0
42.0,209.3828587962963,41.901921,1.0,-87.628228,1.0
42.0,209.3838888888889,41.902075,1.0,-87.628156,1.0
42.0,210.20824074074073,41.901921,1.0,-87.628228,1.0
42.0,210.26703703703706,41.902075,1.0,-87.628156,1.0
42.0,217.1975462962963,41.901921,1.0,-87.628228,1.0
42.0,217.27743055555558,41.902075,1.0,-87.628156,1.0
42.0,217.38719907407406,41.896599,1.0,-87.632175,1.0
42.0,222.24241898148148,41.901921,1.0,-87.628228,1.0
42.0,223.1477777777778,41.901921,1.0,-87.628228,1.0
42.0,229.1417824074074,41.885154,1.0,-87.784538,1.0
42.0,229.35158564814813,41.901921,1.0,-87.628228,1.0
42.0,229.35225694444443,41.902075,1.0,-87.628156,1.0
42.0,230.16359953703704,41.889965,1.0,-87.62883,1.0
42.0,257.1591319444445,41.903933,1.0,-87.628766,1.0
42.0,257.1633449074074,41.903908,1.0,-87.629099,1.0
42.0,257.17483796296295,41.901921,1.0,-87.628228,1.0
43.0,93.58274305555555,41.886092,1.0,-87.676092,1.0
43.0,93.7567824074074,41.923964,1.0,-87.697378,1.0
43.0,93.75753472222222,41.920432,1.0,-87.693531,1.0
43.0,93.76707175925925,41.903148,1.0,-87.678519,1.0
43.0,93.77086805555557,41.896601,1.0,-87.671605,1.0
43.0,93.97356481481482,41.93398,1.0,-87.646178,1.0
43.0,96.8278587962963,41.813803,1.0,-87.834914,1.0
43.0,97.29164351851853,41.909878,1.0,-87.677349,1.0
43.0,97.31409722222223,41.901331,1.0,-87.676028,1.0
43.0,97.34848379629629,41.910548,1.0,-87.660928,1.0
43.0,98.56369212962964,41.909735,1.0,-87.677572,1.0
43.0,98.57275462962963,41.883141,1.0,-87.629485,1.0
43.0,98.57297453703704,41.883655,1.0,-87.629984,1.0
43.0,98.57354166666666,41.884212,1.0,-87.630258,1.0
43.0,98.74096064814815,41.883815,1.0,-87.628642,1.0
43.0,98.74438657407408,41.882789,1.0,-87.628074,1.0
43.0,98.76583333333333,41.882116,1.0,-87.627365,1.0
43.0,98.77791666666667,41.881476,1.0,-87.628184,1.0
43.0,98.77849537037036,41.884212,1.0,-87.630258,1.0
43.0,98.8928587962963,41.909735,1.0,-87.677572,1.0
43.0,98.93285879629629,41.965834,1.0,-87.736653,1.0
43.0,99.75131944444445,41.894452,1.0,-87.634161,1.0
43.0,99.76408564814814,41.909228,1.0,-87.677267,1.0
43.0,100.19291666666668,41.91013,1.0,-87.677181,1.0
43.0,100.27643518518518,41.979885,1.0,-87.674091,1.0
43.0,100.29453703703705,41.940866,1.0,-87.683551,1.0
43.0,100.59185185185186,41.886092,1.0,-87.676092,1.0
43.0,101.11644675925926,41.910376,1.0,-87.676177,1.0
43.0,101.59930555555555,41.886092,1.0,-87.676092,1.0
43.0,102.17671296296295,41.853886,1.0,-87.625143,1.0
43.0,102.34127314814815,41.94004,1.0,-87.653645,1.0
43.0,102.74559027777777,41.909228,1.0,-87.677267,1.0
43.0,103.2211226851852,41.939865,1.0,-87.65728,1.0
43.0,104.07319444444444,41.75014,1.0,-87.799452,1.0
43.0,104.08915509259259,41.840802,1.0,-87.802976,1.0
43.0,105.62677083333334,41.886092,1.0,-87.676092,1.0
43.0,106.99052083333333,41.909228,1.0,-87.677267,1.0
43.0,107.02160879629629,41.90809,1.0,-87.677293,1.0
43.0,107.60565972222223,41.886092,1.0,-87.676092,1.0
43.0,107.7432175925926,41.913711,1.0,-87.677525,1.0
43.0,107.98282407407407,41.876115,1.0,-87.629491,1.0
43.0,108.16623842592593,41.887195,1.0,-87.647758,1.0
43.0,108.253125,41.943006,1.0,-87.649276,1.0
43.0,108.61074074074075,41.88638,1.0,-87.6669,1.0
43.0,109.00964120370371,41.943287,1.0,-87.678813,1.0
43.0,109.13594907407408,41.901221,1.0,-87.631303,1.0
43.0,109.22815972222223,41.94004,1.0,-87.653645,1.0
43.0,109.61765046296296,41.886092,1.0,-87.676092,1.0
43.0,110.16320601851852,41.853886,1.0,-87.625143,1.0
43.0,111.18054398148148,41.910438,1.0,-87.677922,1.0
43.0,111.26266203703705,41.896156,1.0,-87.66417,1.0
43.0,112.61321759259259,41.886092,1.0,-87.676092,1.0
43.0,113.14417824074074,41.940866,1.0,-87.683551,1.0
43.0,113.58288194444445,41.925045,1.0,-87.677797,1.0
43.0,113.6080324074074,41.886092,1.0,-87.676092,1.0
43.0,113.99859953703704,41.940866,1.0,-87.683551,1.0
43.0,114.60991898148148,41.886092,1.0,-87.676092,1.0
43.0,115.60087962962963,41.886092,1.0,-87.676092,1.0
43.0,116.6128125,41.886092,1.0,-87.676092,1.0
43.0,117.84859953703705,41.907917,1.0,-87.674017,1.0
43.0,118.23217592592592,41.915828,1.0,-87.676295,1.0
43.0,121.02108796296297,41.841212,1.0,-87.616278,1.0
43.0,123.2467361111111,41.974013,1.0,-87.655196,1.0
43.0,123.28903935185186,41.88638,1.0,-87.6669,1.0
43.0,123.30760416666668,41.94004,1.0,-87.653645,1.0
43.0,124.24521990740742,41.88638,1.0,-87.6669,1.0
43.0,124.28409722222221,41.939865,1.0,-87.65728,1.0
43.0,125.93484953703704,41.950014,1.0,-87.675592,1.0
43.0,126.60690972222223,41.886092,1.0,-87.676092,1.0
43.0,126.74122685185186,41.909228,1.0,-87.677267,1.0
43.0,126.75021990740741,41.923964,1.0,-87.697378,1.0
43.0,127.61052083333334,41.925045,1.0,-87.677797,1.0
43.0,127.63934027777778,41.886092,1.0,-87.676092,1.0
43.0,128.5737962962963,41.925045,1.0,-87.677797,1.0
43.0,128.6100462962963,41.886092,1.0,-87.676092,1.0
43.0,129.7721412037037,41.929698,1.0,-87.708826,1.0
43.0,130.2432175925926,41.88638,1.0,-87.6669,1.0
43.0,130.30568287037036,41.94004,1.0,-87.653645,1.0
43.0,130.6473726851852,41.886092,1.0,-87.676092,1.0
43.0,130.76043981481482,41.909228,1.0,-87.677267,1.0
43.0,131.2096412037037,41.929698,1.0,-87.708826,1.0
43.0,131.30568287037036,41.92517,1.0,-87.701016,1.0
43.0,132.1584259259259,41.940866,1.0,-87.683551,1.0
43.0,133.59614583333334,41.925045,1.0,-87.677797,1.0
43.0,133.61094907407406,41.886092,1.0,-87.676092,1.0
43.0,134.15798611111111,41.891904,1.0,-87.614456,1.0
43.0,134.22645833333334,41.801999,1.0,-87.596827,1.0
43.0,134.6221412037037,41.886092,1.0,-87.676092,1.0
43.0,134.7487152777778,41.909228,1.0,-87.677267,1.0
43.0,134.76309027777776,41.886092,1.0,-87.676092,1.0
43.0,135.03148148148148,41.943312,1.0,-87.649441,1.0
43.0,135.22556712962964,41.940866,1.0,-87.683551,1.0
43.0,135.59686342592593,41.925045,1.0,-87.677797,1.0
43.0,135.61164351851852,41.886092,1.0,-87.676092,1.0
43.0,136.1001273148148,41.943659,1.0,-87.649355,1.0
43.0,136.1081597222222,41.940457,1.0,-87.644548,1.0
43.0,136.19590277777777,41.940866,1.0,-87.683551,1.0
43.0,136.60736111111112,41.925045,1.0,-87.677797,1.0
43.0,136.6212152777778,41.886092,1.0,-87.676092,1.0
43.0,137.6116898148148,41.886092,1.0,-87.676092,1.0
43.0,138.11342592592592,41.930395,1.0,-87.648968,1.0
43.0,140.62576388888888,41.886092,1.0,-87.676092,1.0
43.0,141.0641898148148,41.943659,1.0,-87.649355,1.0
43.0,141.07695601851853,41.940457,1.0,-87.644548,1.0
43.0,141.23711805555556,41.940866,1.0,-87.683551,1.0
43.0,141.59809027777777,41.925045,1.0,-87.677797,1.0
43.0,142.79018518518518,41.886092,1.0,-87.676092,1.0
43.0,143.02122685185185,41.977247,1.0,-87.668347,1.0
43.0,143.03318287037038,41.977773,1.0,-87.668753,1.0
43.0,143.0739236111111,41.977106,1.0,-87.668465,1.0
43.0,143.1103587962963,41.90861,1.0,-87.674604,1.0
43.0,144.6017476851852,41.925045,1.0,-87.677797,1.0
43.0,144.62246527777776,41.886092,1.0,-87.676092,1.0
43.0,145.00600694444444,41.940866,1.0,-87.683551,1.0
43.0,146.24256944444446,41.946962,1.0,-87.654045,1.0
43.0,146.9217013888889,41.985876,1.0,-87.651286,1.0
43.0,147.84687499999998,41.943659,1.0,-87.649355,1.0
43.0,148.11664351851852,41.90861,1.0,-87.674604,1.0
43.0,148.12170138888888,41.910376,1.0,-87.677912,1.0
43.0,148.24273148148148,41.940866,1.0,-87.683551,1.0
43.0,148.63678240740742,41.886092,1.0,-87.676092,1.0
43.0,148.7558912037037,41.909228,1.0,-87.677267,1.0
43.0,148.9733449074074,41.901088,1.0,-87.663295,1.0
43.0,149.16032407407408,41.940866,1.0,-87.683551,1.0
43.0,150.59680555555556,41.925045,1.0,-87.677797,1.0
43.0,151.59608796296297,41.925045,1.0,-87.677797,1.0
43.0,151.61186342592592,41.886092,1.0,-87.676092,1.0
43.0,151.76716435185185,41.896461,1.0,-87.667309,1.0
43.0,153.10172453703703,41.940866,1.0,-87.683551,1.0
43.0,154.5968865740741,41.925045,1.0,-87.677797,1.0
43.0,155.57763888888888,41.925045,1.0,-87.677797,1.0
43.0,155.59804398148148,41.886092,1.0,-87.676092,1.0
43.0,156.578125,41.925355,1.0,-87.677927,1.0
43.0,156.98402777777778,41.925355,1.0,-87.677927,1.0
43.0,157.6008449074074,41.925355,1.0,-87.677927,1.0
43.0,157.61482638888887,41.886092,1.0,-87.676092,1.0
43.0,157.74795138888888,41.909228,1.0,-87.677267,1.0
43.0,158.0252662037037,41.884519,1.0,-87.647426,1.0
43.0,158.62840277777778,41.886092,1.0,-87.676092,1.0
43.0,158.98054398148147,41.965834,1.0,-87.736653,1.0
43.0,159.0160185185185,41.961277,1.0,-87.713642,1.0
43.0,159.25037037037038,41.939865,1.0,-87.65728,1.0
43.0,159.32675925925926,41.925593,1.0,-87.640461,1.0
43.0,159.9891898148148,41.978411,1.0,-87.668366,1.0
43.0,160.0007986111111,41.977965,1.0,-87.668345,1.0
43.0,160.0018287037037,41.978411,1.0,-87.668366,1.0
43.0,160.59837962962965,41.940457,1.0,-87.644548,1.0
43.0,160.7014236111111,41.900008,1.0,-87.627066,1.0
43.0,161.60675925925926,41.886092,1.0,-87.676092,1.0
43.0,161.97677083333335,41.880745,1.0,-87.725831,1.0
44.0,92.94923611111112,41.883815,1.0,-87.628642,1.0
44.0,92.95069444444444,41.883713,1.0,-87.628228,1.0
44.0,92.9513425925926,41.884137,1.0,-87.628344,1.0
44.0,92.95243055555555,41.883812,1.0,-87.627339,1.0
44.0,92.95318287037037,41.88441,1.0,-87.625808,1.0
44.0,92.9661226851852,41.884439,1.0,-87.625924,1.0
44.0,93.08344907407407,41.869353,1.0,-87.632757,1.0
44.0,93.08391203703702,41.950292,1.0,-87.65318,1.0
44.0,93.5917013888889,41.925171,1.0,-87.65289,1.0
44.0,95.59278935185186,41.94733,1.0,-87.653695,1.0
44.0,97.16569444444444,41.933663,1.0,-87.653766,1.0
44.0,97.66408564814814,41.938409,1.0,-87.706078,1.0
44.0,97.75195601851851,41.968455,1.0,-87.659397,1.0
44.0,97.78359953703703,41.94716,1.0,-87.669163,1.0
44.0,98.95809027777779,41.884439,1.0,-87.625924,1.0
44.0,99.94842592592592,41.883815,1.0,-87.628642,1.0
44.0,99.97006944444445,41.884439,1.0,-87.625924,1.0
44.0,101.59868055555556,41.88573,1.0,-87.62796,1.0
44.0,101.5996412037037,41.883525,1.0,-87.632079,1.0
44.0,101.60481481481482,41.881844,1.0,-87.633105,1.0
44.0,101.95015046296295,41.883815,1.0,-87.628642,1.0
44.0,101.96429398148149,41.884439,1.0,-87.625924,1.0
44.0,102.0407986111111,41.884739,1.0,-87.627683,1.0
44.0,103.00508101851852,41.853898,1.0,-87.626907,1.0
44.0,103.03891203703704,41.854235,1.0,-87.62603,1.0
44.0,104.07230324074074,41.947011,1.0,-87.654735,1.0
44.0,104.09371527777778,41.935536,1.0,-87.646997,1.0
44.0,104.74119212962962,41.868933,1.0,-87.638965,1.0
44.0,105.76991898148147,41.881844,1.0,-87.633105,1.0
44.0,106.58825231481482,41.94733,1.0,-87.653695,1.0
44.0,106.73952546296296,41.878378,1.0,-87.635794,1.0
44.0,106.9529976851852,41.89271,1.0,-87.624169,1.0
44.0,106.9626736111111,41.892566,1.0,-87.624807,1.0
44.0,108.03633101851852,41.888988,1.0,-87.634292,1.0
44.0,108.03680555555555,41.888485,1.0,-87.635236,1.0
44.0,108.05364583333333,41.889183,1.0,-87.634305,1.0
44.0,108.11842592592592,41.885793,1.0,-87.632232,1.0
44.0,108.1249074074074,41.885752,1.0,-87.629301,1.0
44.0,108.12782407407407,41.883815,1.0,-87.628642,1.0
44.0,108.12978009259258,41.88573,1.0,-87.62796,1.0
44.0,108.59443287037037,41.94733,1.0,-87.653695,1.0
44.0,108.79642361111111,41.881844,1.0,-87.633105,1.0
44.0,108.79871527777777,41.883133,1.0,-87.631352,1.0
44.0,108.9695949074074,41.889971,1.0,-87.631766,1.0
44.0,109.81898148148149,41.879953,1.0,-87.627987,1.0
44.0,109.83480324074075,41.881385,1.0,-87.628144,1.0
44.0,109.83934027777777,41.883812,1.0,-87.627339,1.0
44.0,109.84534722222223,41.883815,1.0,-87.628642,1.0
44.0,109.8457175925926,41.883713,1.0,-87.628228,1.0
44.0,109.84680555555555,41.884116,1.0,-87.628026,1.0
44.0,110.10636574074074,41.891659,1.0,-87.616148,1.0
44.0,110.12145833333334,41.895235,1.0,-87.625895,1.0
44.0,110.79563657407408,41.925593,1.0,-87.65351,1.0
44.0,110.7977199074074,41.925608,1.0,-87.653539,1.0
44.0,110.8325,41.932965,1.0,-87.746834,1.0
44.0,110.86965277777777,41.925716,1.0,-87.649359,1.0
44.0,112.59056712962963,41.94733,1.0,-87.653695,1.0
44.0,112.61118055555556,41.881844,1.0,-87.633105,1.0
44.0,112.95488425925926,41.881385,1.0,-87.628144,1.0
44.0,113.5940625,41.94733,1.0,-87.653695,1.0
44.0,113.7872800925926,41.881822,1.0,-87.633833,1.0
44.0,114.60642361111111,41.882578,1.0,-87.633873,1.0
44.0,114.60767361111111,41.881844,1.0,-87.633105,1.0
44.0,115.09834490740741,41.892566,1.0,-87.624807,1.0
44.0,115.59337962962962,41.94733,1.0,-87.653695,1.0
44.0,115.60689814814815,41.882578,1.0,-87.633873,1.0
44.0,115.60711805555555,41.881844,1.0,-87.633105,1.0
44.0,116.58896990740742,41.94733,1.0,-87.653695,1.0
44.0,116.85278935185185,41.882925,1.0,-87.632484,1.0
44.0,116.85429398148148,41.882926,1.0,-87.634517,1.0
44.0,117.0313773148148,41.945294,1.0,-87.654373,1.0
44.0,117.09359953703704,41.93954,1.0,-87.653819,1.0
44.0,117.67694444444443,41.950734,1.0,-87.659286,1.0
44.0,117.8399537037037,41.868933,1.0,-87.638965,1.0
44.0,117.91123842592593,41.869331,1.0,-87.638946,1.0
44.0,117.93252314814815,41.868024,1.0,-87.638969,1.0
44.0,118.00927083333333,41.886813,1.0,-87.646029,1.0
44.0,118.11520833333333,41.864735,1.0,-87.639871,1.0
44.0,118.86324074074075,41.864368,1.0,-87.639581,1.0
